ID,節目名稱,Programme Name,舞蹈類別,Category,節目類型,Type,節目類型2,Type2,活動性質,Nature,節目簡介,About the Programme,首演日期,Init Date,日期,Date,地點,Venue,Venue_Date_Price (grouped for those with more than 1 venue),場數,Number of Performance,主辦單位,Presenter,製作/演出單位,Production / Performing Unit,演出/製作,Cast and Production,票價,Ticket Price,演出/參加人數,Number of dancers / participants,觀眾人數,Number of Audience,得獎名單 (比賽),Awardee List,時間長度,Programme Duration,藝術總監,Name of Artistic Director,編舞,Choreographers,舞評記錄,Reviews Record,相關節目,Related Programme,多媒體,Multi-Media,場刊,Special Issue,其他,Others,更新日期 (YYYY-mm-dd),Last Update (YYYY-mm-dd),Count (y/n),藝術類別_ArtForm,子分類_ArtGenre SubCategory,本地非本地_Local_Overseas,過去海外演出  Past shows at overseas,Link to be shown on web,Additional Link,Remarks,系列類型_Event Type TC,系列類型_Event Type EN,系列filter_1_TC,系列filter_1_EN,系列filter_2_TC,系列filter_2_EN,系列全稱_Event Full Name TC,系列全稱_Event Full Name EN,indoor/outdoor/both,start_date,end_date,low_price,high_price,venue.1,venue_en,teacher_student
3-1412,《慾望號街車》,A Streetcar Named Desire,芭蕾舞,Ballet,演出,Performance,,,演出,Performance,,,2/3/12,2012-02-03,2012/02/03-05,2012/02/03-05,香港文化中心大劇院,"Grand Theatre, Hong Kong Cultural Centre ",,3,3,香港藝術節協會,Hong Kong Arts Festival Society,漢堡芭蕾舞團 (德國),The Hamburg Ballet (Germany),,,"$680, $580, $480, $380, $300, $200","$680, $580, $480, $380, $300, $200",,,,,,,,,,,,,,,《馬勒第三交響曲》2012/01/31,Third Symphony of Gustav Mahler  2012/01/31,,,,,,,,,y,舞蹈,芭蕾舞,非本地製作,,,,,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-02-03,2012-02-05,200,680,"香港文化中心大劇院
","Grand Hong Kong Cultural Centre, Studio Theatre
",
3-1413,里昂歌劇院芭蕾舞團,HKAF-Lyon Opera Ballet,芭蕾舞,Ballet,演出,Performance,,,演出,Performance,,,2/9/12,2012-02-09,2012/02/09-11,2012/02/09-11,香港文化中心大劇院,"Grand Theatre, Hong Kong Cultural Centre ",,4,4,香港藝術節協會,Hong Kong Arts Festival Society,里昂歌劇院芭蕾舞團 (法國),Lyon Opera Ballet (France),,," $520, $420, $350, $250, $180 "," $520, $420, $350, $250, $180 ",,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈,芭蕾舞,非本地製作,,,,,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-02-09,2012-02-11,180,520,"香港文化中心大劇院
","Grand Hong Kong Cultural Centre, Studio Theatre
",
3-1414,徹卡奧維《手塚》,Sidi Larbi Cherkaoui - TeZukA,其他,Others,演出,Performance,,,演出,Performance,,,2/17/12,2012-02-17,2012/02/17-19,2012/02/17-19,香港文化中心大劇院,"Grand Theatre, Hong Kong Cultural Centre ",,3,3,香港藝術節協會,Hong Kong Arts Festival Society,徹卡奧維 (日本),Sidi Larbi Cherkaoui (Japan),,,"$520, $420, $350, $250, $180","$520, $420, $350, $250, $180",,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈,現代舞／當代舞、爵士舞、嘻哈,非本地製作,,,,http://timable.com/zh-hk/event/24216,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-02-17,2012-02-19,180,520,"香港文化中心大劇院
","Grand Hong Kong Cultural Centre, Studio Theatre
",
3-1415,《藝子與舞子》,The Geisha of Gion,其他,Others,演出,Performance,,,演出,Performance,,,2/17/12,2012-02-17,2012/02/17,2012/02/17,國際金融中心二期,International Finance Centre Phase II,,2,2,香港藝術節協會,Hong Kong Arts Festival Society,京都祇園藝妓 (日本),Geisha of Gion (Japan),,,$430,$430,,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈、音樂,東方舞、日本傳統藝妓、民族樂、跨媒體藝術,非本地製作,,,,http://timable.com/zh-hk/event/24209,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-02-17,,430,,"國際金融中心二期
","International Finance Centre Phase II
",
3-1416,《藝子與舞子》,The Geisha of Gion,其他,Others,演出,Performance,,,演出,Performance,,,2/18/12,2012-02-18,2012/02/18-19,2012/02/18-19,南蓮園池香海軒,Nan Lian Garden Xiang Hai Xuan Multi-Purpose Hall,,6,6,香港藝術節協會,Hong Kong Arts Festival Society,京都祇園藝妓 (日本),Geisha of Gion (Japan),,,$390,$390,,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈、音樂,東方舞、日本傳統藝妓、民族樂、跨媒體藝術,非本地製作,,,,http://timable.com/zh-hk/event/24209,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,outdoor,2012-02-18,2012-02-19,390,,"南蓮園池香海軒
","Nan Lian Garden, Xiang Hai Xuan Multi-purpose Hall Xiang Hai Xuan Multi-Purpose Hall
",
3-1417,香港賽馬會當代舞蹈平台系列（節目一）:胡頌威、許俊傑、李健偉,Hong Kong Jockey Club Contemporary Dance Series (Prog 1),現代舞,Modern,演出,Performance,,,演出,Performance,,,2/24/12,2012-02-24,2012/02/24-25,2012/02/24-25,香港文化中心劇場,"Studio Theatre, Hong Kong Cultural Centre ",,3,3,香港藝術節協會,Hong Kong Arts Festival Society,胡頌威、許俊傑、李健偉,Ricky Hu、Cyrus Hui、Max Lee,,,"$200, $160","$200, $160",,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-02-24,2012-02-25,160,200,"香港文化中心劇場
","Hong Kong Cultural Centre, Studio Theatre
",
3-1418,《仲夏夜之夢》,Le Songe,芭蕾舞,Ballet,演出,Performance,,,演出,Performance,,,2/29/12,2012-02-29,"2012/02/29 , 03/02-03","2012/02/29 , 03/02-03",香港文化中心大劇院,"Grand Theatre, Hong Kong Cultural Centre ",,3,3,香港藝術節協會,Hong Kong Arts Festival Society,蒙地卡羅芭蕾舞團 (摩納哥),Les Ballets De Monte-Carlo (Monaco),,," $600, $500, $400, $300, $200 "," $600, $500, $400, $300, $200 ",,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈,芭蕾舞,非本地製作,,,,,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-02-03,2012-02-29,200,600,"香港文化中心大劇院
","Grand Hong Kong Cultural Centre, Studio Theatre
",
3-1419,「亞太舞蹈平台」：Kentaro!!、周書毅、艾可‧蘇布利陽托,"Asia Pacific Dance Platform - Kentaro!!, Chou Shu-yi, Eko Supriyanto</i/>",現代舞,Modern,演出,Performance,,,演出,Performance,,,3/2/12,2012-03-02,2012/03/02-03,2012/03/02-03,葵青劇院黑盒劇場,"Black Box Theatre, Kwai Tsing Theatre",,3,3,香港藝術節協會,Hong Kong Arts Festival Society,Kentaro!!、周書毅、艾可‧蘇布利陽托,"Kentaro!!, Chou Shu-yi, Eko Supriyanto",,,$200,$200,,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈,現代舞／當代舞,本地製作、非本地製作,,,,,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-03-02,2012-03-03,200,,"葵青劇院黑盒劇場
","Kwai Tsing Theatre, Black Box Theatre
",
3-1420,香港賽馬會當代舞蹈平台系列（節目二）：王丹琦、方家諾,Hong Kong Jockey Club Contemporary Dance Series (Prog 2),現代舞,Modern,演出,Performance,,,演出,Performance,,,3/3/12,2012-03-03,2012/03/03-04,2012/03/03-04,香港文化中心劇場,"Studio Theatre, Hong Kong Cultural Centre ",,3,3,香港藝術節協會,Hong Kong Arts Festival Society,王丹琦、方家諾,"Wong Tan-ki, Rock Fang",,,"$200, $160","$200, $160",,,,,,,,,,,,,,,,,,,,,,,,,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術節,Arts Festival,香港藝術節,Hong Kong Arts Festival,第四十屆 (2012),40th (2012),第四十屆香港藝術節,The 40th Hong Kong Arts Festival,indoor,2012-03-03,2012-03-04,160,200,"香港文化中心劇場
","Hong Kong Cultural Centre, Studio Theatre
",
3-1421,MENACE Dance Crew & Junior Dance Crew 舞蹈訓練及表演分享,MENACE Dance Crew & Junior Dance Crew Dance Training & Sharing,多元舞種,Various dance genre,演出,Performance,,,演出,Performance,MENACE鼓勵本地男生透過舞蹈的訓練及創作藝術強化身心。 本計劃由擁有豐富演出及教學經驗的陳楚鍵擔任團長。經過多月綵排，並於團長及首位客席導師Desmond的指導下，每位MENACE Dance Crew的成員，體魄已更趨強健，舞蹈技巧亦明顯改進不少。,"MENACE encourages young men from our community to develop their muscular strength and spirit through the training and creative art of dance.  With his extensive experience in performing and education, Kin Chan has been invited to be the mentor of this dance project. Following Kin and the first guest instructor, Desmond, MENACE Dance Crew members have strengthen their physical condition and improved their dance skills through the workshops.",1/1/11,2011-01-01,2011/01/01-06/30,2011/01/01-06/30,香港青年藝術協會排練室,YAF Studio,,,,香港青年藝術協會,Hong Kong Youth Arts Foundation,香港青年藝術協會,Hong Kong Youth Arts Foundation,,,不詳,Unknown,,,26,26,,,6 個月,6 months,,,,,,,,,,,,,,,,,y,舞蹈,綜合及其他,本地製作,,,,,.,.,.,.,.,.,.,.,indoor,2001-06-30,2011-01-01,免費,,"香港青年藝術協會排練室
","Hong Kong Youth Arts Foundation, Studio
",
3-1422,香港賽馬會點對點社區藝術計劃,The Hong Kong Jockey Club Point to Point Site Specific Art Project,多元舞種,Various dance genre,演出,Performance,,,演出,Performance,為期三年的社區藝術計劃，踏入最後一屆，再次引領過千位中小學生進行視藝創作。在二十多位本地藝術家指導下，參加者一同發掘特定社區的歷史文化和展場環境特色，創作三十多組多元化、多媒體的藝術作品，盡顯創意及才華。作品形式層出不窮，由平面到立體、由微型到巨型應有盡有。,"The three-year community arts programme is in its final year. Over 20 professional artists and a thousand participants are invited to create high quality artworks that express their thoughts and feelings towards their chosen locations within the community. In these series of exhibitions, the visitors can experience a wide range of art forms ranging from miniature models to life-size sculptures and from 2D block prints and portrait paintings to 3D weaving and art installations.",2/1/11,2011-02-01,2011/02/01-05/30,2011/02/01-05/30,牛棚藝術村、中環天星碼頭、中環街市綠洲藝廊、樂富廣場、秀茂坪商場、荃新天地、數碼港、赤柱馬坑公園、香港公園、agnes b.電影院,Cattle Depot Artist Village、Central Star Ferry Piers、the Central Oasis Gallery、Lok Fu Plaza、Sau Mau Ping Shopping Centre、CityWalk、Cyberport、Stanley Ma Hang Park、Hong Kong Park、agnès b. CINEMA,,19,19,香港青年藝術協會,Hong Kong Youth Arts Foundation,香港青年藝術協會,Hong Kong Youth Arts Foundation,,,不詳,Unknown,165,165,15800,15800,,,15分鐘,15min,,,,,,,,,,,,,,,,,y,視覺藝術,綜合及其他,本地製作,,,,,.,.,.,.,.,.,.,.,both,2001-05-30,2011-02-01,免費,,"牛棚藝術村
中環天星碼頭
中環街市綠洲藝廊
樂富廣場
秀茂坪商場
荃新天地
數碼港
赤柱馬坑公園
香港公園
agnes b.電影院
","Cattle Depot Artist Village
Central Star Ferry Piers
the Central Oasis Gallery
Lok Fu Plaza
Sau Mau Ping Shopping Centre
CityWalk
Cyberport
Stanley Ma Hang Park
Hong Kong Park
agnès b. CINEMA
",
3-1423,Bloomberg新一代藝術家計劃2011《衛星潛行》,Bloomberg Emerging Artists Programme 2011 City of Silent Satellites,多元舞種,Various dance genre,演出,Performance,,,演出,Performance,《衛星潛行》由Christina Jensen和Martin Vognsen策劃，藝術創作源於對香港閒置建築物的好奇，而香港卻正好是世界上其中一個最密集、地價最昂貴的城市。 「我們看到一個不斷努力向更高密度發展的城市，卻同時發現空隙潛藏當中。我們所指的並不是那些為特定目的而設的公用空間、公園或廣場，而是公眾無法進入的、也許給遺忘的地域。」在9個月的探究過程中，Christina、 Martin與一眾藝術家審視多個公共及私有的空間，並查探涉足空間的可能性。,"Created by Christina Jensen and Martin Vognsen, “City of Silent Satellites” was born out of a curiosity of the existence of empty buildings in Hong Kong, one of the densest and priciest urban areas in the world.  “We saw a city striving toward even higher density, yet we noticed pockets of air. Not the open spaces, parks and squares designed with a specific purpose but spaces inaccessible to the public, maybe forgotten.” During a 9-month research with a group of guest artists, Christina and Martin spotted sites, from private to publicly owned and inquired about the possibility to gain access.",2/10/11,2011-02-10,2011/02/10,2011/02/10,數碼港,Cyberport,,7,7,香港青年藝術協會,Hong Kong Youth Arts Foundation,香港青年藝術協會,Hong Kong Youth Arts Foundation,,,不詳,Unknown,6,6,6000,6000,,,45分鐘,45min,,,,,,,,,,,,,,,,,y,舞蹈,綜合及其他,本地製作,,,,"http://timable.com/en/event/22907

https://www.hkyaf.com/events/300/Bloomberg%20Emerging%20Artists%20Programme%202010-11",.,.,.,.,.,.,.,.,indoor,2011-02-10,,免費,,"數碼港
","Cyberport
",
3-1424,巴西戰舞獎學金計劃,Capoeira Scholarship Programme,其他: 巴西戰舞,Other: Capoeira,演出,Performance,,,演出,Performance,本計劃是希望讓更多青少年接觸巴西戰舞，達至文化交流、增進友誼、鍛鍊身體之目的。 巴西戰舞是一項具獨特風格的自衛術，集舞蹈與體操於一身。在演練過程當中，學員需隨著音樂節奏，因應對方的動作而作出相對的反應，所以巴西戰舞亦稱得上是一種互動的交流。除了技擊動作之外，我們更可從中學習到由非洲與巴西結合而成的傳統敲擊樂、歌曲及拍手的節奏。 巴西戰舞香港學校Chumbinho教授於三個工作坊中，選出兩位出色的年青學員參與計劃。每位學員獲巴西戰舞Gingando一年之學費及制服費用。,"This programme is aimed at giving an opportunity for youths to be able to participate in a sports and culture exchange through artistic expression and exercise in a safe, friendly and supportive social environment.  Developed in Brazil as a fight for liberation this is a unique sport that involves elements of self-defense, dance and gymnastics. Capoeira is often described as a game of corporal dialogue as the players move around each other in a free flowing yet structured technical match. The game is surrounded and accompanied by Afro-Brazilian percussion, hand clapping and singing that all the players participate in.  As an incentive, Grupo Capoeira Brasil Hong Kong Chumbinhos Team granted two youths that show the most dedication and enthusiasm during the 3 Capoeira workshops a scholarship for a year of Capoeira training. The scholarship includes their training program fees and team uniform sponsored by Capoeira store “Gingando” for the whole year.",2/13/11,2011-02-13,"2011/02/13 , 20 , 27","2011/02/13 , 20 , 27",香港青年藝術協會排練室,YAF Studio,,,,香港青年藝術協會,Hong Kong Youth Arts Foundation,香港青年藝術協會,Hong Kong Youth Arts Foundation,,,不詳,Unknown,,,23,23,,,1.5小時/每節,1.5hr/session,,,,,,,,,,,,,,,,,y,舞蹈,西方民族舞、巴西戰舞,本地製作,,,,,.,.,.,.,.,.,.,.,indoor,2011-02-13,Invalid date,免費,,"香港青年藝術協會排練室
","Hong Kong Youth Arts Foundation, Studio
",
3-1425,火舞工作坊,Poi Workshop,其他: 火舞,Other: Poi Dance,演出,Performance,,,演出,Performance,火舞源於太平洋小島的原住民，常見於紐西蘭毛利人及夏威夷的傳統舞蹈之中。火舞的其中一種表演方式，是不停轉動手上的「Poi」。Poi由一對大約與手臂並長的鐵鍊，加上末端的助燃物組合而成。於日常練習及今次工作坊中，鐵鍊末端改用豆袋代替助燃物。工作坊導師具志堅大寶，畢業於香港演藝學院，以自由劇場工作者身份活躍於各種幕後及幕前工作，精通各類兒童劇、雜耍及雜技表演。參加者於3個工作坊上學習火舞的基本技巧及動作。,"Poi Dance (fire twirling dance) originates from the Indigenous cultures in the Pacific and is common in Hawaiian and Maori traditional performances. Poi are a pair of arm-length chains with loop handles attached to one end and a bundle of wicking material on the other. For practice and development of tricks as well as at these workshops, practice Poi consists of a fabric streamer with a light weight, such as a beanbag, at the leading end. Gushiken, the workshop instructor, is a graduate of The Hong Kong Academy for Performing Arts, and currently works as a freelance practitioner for both back stage and onstage performances. Gushiken is also an expert in children plays and juggling performances. In this series of workshops, participants learn the basic skills and tricks of Poi",3/18/11,2011-03-18,"2011/03/18 , 25 , 04/01","2011/03/18 , 25 , 04/01",香港青年藝術協會排練室,YAF Studio,,,,香港青年藝術協會,Hong Kong Youth Arts Foundation,香港青年藝術協會,Hong Kong Youth Arts Foundation,,,不詳,Unknown,,,15,15,,,1.5小時,1.5hr,,,,,,,,,,,,,,,,,y,舞蹈,西方民族舞、火舞,本地製作,,,,,.,.,.,.,.,.,.,.,indoor,2001-04-01,2011-03-18,免費,,"香港青年藝術協會排練室
","Hong Kong Youth Arts Foundation, Studio
",
3-1426,「藝能者」拼貼音樂劇公演,Triple Threat Musical Theatre Collage Showcase,其他: 音樂劇舞,Other: Musical,演出,Performance,,,演出,Performance,一齣音樂劇由不同技能的表演者湊成，包括：歌者、舞蹈員及演員，有些表演者更擁有多於一種專業才能。在音樂劇界裡，這些「全能」的表演者被稱為Triple Threat，指能歌善舞又有演技的人。 於8個星期的訓練裡，一群年青表演者認識了各種有關傳統與現代音樂劇的知識。他們對聲演技巧、角色扮演及不同風格的舞步三方面，都能拿捏得宜。這群幾經訓練的青少年，呈獻一連串節奏急速、別具挑戰的音樂劇選段，包括：Closer Than Ever、Avenue Q、英國國家劇團《聊天室》及一系列以國際專業排舞師鮑伯佛西的風格為主的,"In the musical theatre business, different types of performers make up a cast. There are singers, dancers, actors and those who are capable of doing more than one of these professional disciplines. These performers are known as a “triple threat” - someone who can sing, dance and act! After 8 weeks of training, the young performers were introduced to materials from both classical and modern forms of musical theatre. They also developed an understanding of vocal techniques, character building and various styles of dance. During this performance, they presented a challenging and fast-paced number from the musical “Closer than Ever”, “Avenue Q”, excerpts from the National Theatre's play “Chatroom” and dance in the style of the acclaimed choreographer Bob Fosse amongst other pieces.",4/11/11,2011-04-11,2011/04/11-13,2011/04/11-13,藝穗會小劇場,"Fringe Studio, The Hong Kong Fringe Club",,3,3,香港青年藝術協會,Hong Kong Youth Arts Foundation,香港青年藝術協會,Hong Kong Youth Arts Foundation,,,$120,$120,29,29,240,240,,,1小時15分鐘,1hr15min,,,,,,,,,,,,,,,,,n,.,.,.,,,,"已收錄於戲劇年鑑 Not Counted, recorded  in Drama YB 2011: http://www.iatc.com.hk/drama2011/?a=doc&id=1111",.,.,.,.,.,.,.,.,indoor,2011-04-11,2011-04-13,120,,"藝穗會小劇場
","Fringe Studio, The Hong Kong Fringe Club
",
