Year,Newly constructed id for migration,blank,1=巡迴展,location_en,location_tc,district_en,district_tc,venue_en,venue_tc,New_venue_en,New_venue_tc,site/展區簡稱,exh_venue/展場名稱,media1_en,media1_tc,media2_en,media2_tc,title_en,title_tc,title_combine,subtitle_en,subtitle_tc,start_date (dd/mm/yyyy),end_date (dd/mm/yyyy),Start_Year/首展年份,Start_Month/首展月份,permanent_exh/常設展,organizer_en,organizer_tc,co_organizer_en,co_organizer_tc,curator_en,curator_tc,participant_en,participant_tc,remark_en,remark_tc,count_exh/數量,site_count/展區數量,site_recode,space/活化空間,Media1 Code,Media2 Code,media_code/兩種媒介或以上,Venue_to_count,Venue_type_exh_count,Space_type_exh_count,Date to count,Count_exh = Date to count?,actual_exh_days/實際展期天,count_exh_day/年度展期天,adc_remarks,adc_remarks_date,,ADC_Remarks_deleted,ADC_Remarks,ADC_Remarks_date,new_Remarks,duration_of_exhibition,,,,exh_venue,site_count (new),site_count_B,OLD_actual_days,published_permanent_count/常設展,published_Days/年度展期天,exh_to_count/統計數量,non_duplicated_date_count,new_Days/年度展期天,,,Remarks,Remarks,Reference link,indoor/outdoor/both
1213,12131119,,0,Local,本地,,,"The Photocrafters,3/F Hang Fat Building, 140 Wing Lok Street, Sheung Wan, Hong Kong ",上環永樂街140號恆發大廈三樓黑點,,,ART,The Photocrafters,Photography,攝影,n.a.,n.a.,Leaving the Forest,走出森林,n.a.,n.a.,n.a.,2012/11/04,2012/12/05,2012 ,11 ,0 ,The Photocrafter,黑點,n.a.,n.a.,n.a.,n.a.,Daido Moriyama,森山大道,"Hong Kong has exper­i­enced a tide of mass enthu­siasm for the works of Japanese pho­to­graphy master Daido Moriyama. Just at the moment of Moriyama’s cur­rent large-scale public exhib­i­tion and pho­to­graphy com­pet­i­tion, as well as his arrival for talks and sym­posia, The Photocrafters has dis­covered an anonymous pho­to­graphy master hitherto unknown to present in our second exhib­i­tion. His works are truly aston­ishing, more candid than Moriyama’s street shots and more instinctual than Cartier-Bresson’s Decisive Moment.

10,000 never-before-seen photos by this anonymous master will be unveiled, some in black and white printand some pro­jected in their uned­ited form. Visitors will dis­cover how post-production can give new meaning to pho­to­graphy and examine the role of ori­gin­ality and influ­ence in devel­oping an artistic voice.

This exhib­i­tion will be on dis­play at The Photocrafters’studio from November 4 to December 5. The anonymous artist will appear in person on November 18 for a public dis­cus­sion. Please don’t miss your chance to meet the artist and dis­cuss the exhib­ited works!

The series of photos may appear to be in the style of Moriyama, but in reality, they are a satir­ical cri­tique of works by those who blindly wor­ship and idolize pho­to­graphy icons. We hope that once vis­itors come to under­stand the motiv­a­tion behind this exhib­i­tion and the uncon­ven­tional equip­ment and pro­cess used, they will ree­valuate the praise given to ‘mas­ters’, the mim­icking of some mas­ters’ form and style, and the ped­estal upon which‘masters’ are placed. The exhib­i­tion aims to instigate a deeper reflec­tion of one’s rela­tion­ship to photography.

Can we truly “leave the forest” of Moriyama’s pho­to­graphic style? Or are the 10,000 photos exhib­ited merely farce? If they are nothing but a joke, what would you dis­cover when you look at Moriyama’ s work once again?","近年香港挖起了日本攝影大師森山大道的熱潮，從一眾的大型展覽， 攝影比賽，以致森山本人來港舉行講座及座談會。適逢此時，黑點在機緣巧合之下找來一個隱世埋名的攝影高手，這大師的作品絕對是驚為天人，其作品比森山大道的更率直，比布勒松的「決定性瞬間」更吊詭。

眼前除了呈現一系列高質量的黑白相片外，展覽中亦會投放全數一萬張未經編輯的大師作品！觀眾將體會到照片經後期編輯所帶出的新傳釋，體驗作品原有的角色和意味。

是次展覽期為11月4日至12月5日，我們邀請了該位隱世埋名的攝影大師於11月18日的研討會一展真身，各位請勿錯過!

一連串相片表面看似在重覆森山一貫的風格, 實際是向種種對偶像盲目祟拜的可笑現象作一次諷刺!當各位了解過是次展覽的動機, 意想不到的拍攝工具、過程和背後意義後， 觀者能擺脫大眾對「大師」的過份吹捧，從對其形式和風格上的沈溺裹走出來，抽或許離與「大師」的不同等位置，重新反思自身和攝影的關係。

且看能否「走出森山」?或本展的一萬張相片對你來說只是一堆笑話? 若是一則笑話，再重看森山大道的作品時，你又會看到什麼呢?",1 ,1 ,5 ,88 ,,,0,1,1,,1,,32 ,,,,,,,,,1,1,,,,#VALUE!,0 ,32 ,0 ,32 ,1,1,218 ,,,NA,,,indoor
1213,12131120,,0,Local,本地,,,"The Coming Society, Flat 2, LG 4, Kai Wong Commercial Building, 222 Queen's Road Central, Sheung Wan, Hong Kong",香港上環皇后大道丨22號啟煌商業大廈LG4/F 2室實現會社,,,BUSS,The Coming Society,Photography,攝影,Mixed Media and Installation,混合媒介及裝置,Summer Killer,睇肉森林,n.a.,n.a.,n.a.,2012/08/23,2012/09/04,2012 ,8 ,0 ,100 ft. PARK,百呎公園,n.a.,n.a.,n.a.,n.a.,Ada Hung,洪竹筠,"100 ft. PARK is pleased to present our inaugural exhibition Summer Killer from 23 August to 11 September 2012 which is also the first solo exhibition of Ada Hung.

Ada Hung has been interested in observing how people, especially Hong Kong people of this era, react to and confront with human desires in daily life. To emphasize that they are “civilized”, people often behave overly with self-restraint, suppressing their own emotions and even scrutinizing others’ feelings and desires. In a society where expects people to live with “moral responsibility”, we are told to act appropriately even though we have our own desires and needs. On view in this exhibition is a series of photographic works, objects and video work showing images of swimmers on the beach in summer; images that attract us but we dare not to look at openly! Audience is invited to liberate themselves from the social norms and immerse themselves in images of the human flesh.","百呎公園將於2012年8月23日至9月11日舉行我們的首個展覽《睇肉森林》，也是洪竹筠的首個個人展覽。

洪竹筠不斷觀察都市人在日常生活如何面對自己的慾望—尤其是這個時代的香港人，往往為了突顯自身的「文明」而過度自我克制；壓抑自己甚至監控別人的情感慾望。在一個高舉「道德責任」的社會裡，即使面對慾望也要表現得體。展覽透過展出的一系列攝影作品、物件和錄像，展現盛夏海灘上泳客的身影 – 引人視線卻又不敢注視的影像！希望觀眾能擺脫社會的規範，盡情投入肉體的森林。",1 ,1 ,3 ,88 ,,,1,1,1,,1,,13 ,,,,,,,,,1,3,,,,#VALUE!,0 ,13 ,0 ,13 ,1,1,145 ,,,NA,,,indoor
1213,12131121,,0,Local,本地,,,"The Coming Society, Flat 2, LG 4, Kai Wong Commercial Building, 222 Queen's Road Central, Sheung Wan, Hong Kong",香港上環皇后大道丨22號啟煌商業大廈LG4/F 2室實現會社,,,BUSS,The Coming Society,Photography,攝影,n.a.,n.a.,Stick Houses,筷子樓,n.a.,n.a.,n.a.,2012/09/13,2012/10/03,2012 ,9 ,0 ,100 ft. PARK,百呎公園,n.a.,n.a.,n.a.,n.a.,Ramond Ho,何展兆,"Architecture does not only construct the physical space that people live in, it also shapes our ways of life and the interaction between people. The government’s recent urban renewal schemes drastically change the outlook of the city. With old buildings demolished and renovated, new blocks built, the cityscape changes, so does the neighbourhood. Because of urban renewal, many inhabitants are forced to move out, old shops have to be closed down; most affected are the older generations, for what they lose are not only homes they have lived their entire lives, but also communities that they acquainted with. They mostly can no longer stay with the communities due to the unaffordable high prices of the new residences.Ramond HO captured the juxtapositions of the new and the old buildings in the process of urban renewal. New high-rise luxurious mansions stand out in the humble old houses, creating a peculiar city outline. Through photography, HO queries the objectives of urban renewal.",建築不僅直接影響人的生活空間，也間接影響著我們的生活模式、習慣及人與人之間的距離。近年政府的市區重建計劃對香港的城市風貌起了重大變化。舊樓清拆、重建和翻新改變了社區面貌，亦無形地改變了社區的脈絡。不少居民被迫搬遷，舊舖被迫結業，受影響的很多是上一代的老年人，他們遷離的不只是老家，而且是一個人情味濃郁的社區。而他們往往因為重建後的摩天「豪宅」價格高昂，不能在原區生活。何展兆拍攝了在舊區重建過程中新舊建築物共存的景象。新落成的「豪宅」高聳入雲，在舊平房中一柱擎天，令城市出現了奇特甚至畸形的景觀。何展兆透過這些影像反問市區重建的原意為何。,1 ,1 ,3 ,88 ,,,0,1,1,,1,,21 ,,,,,,,,,1,1,,,,#VALUE!,0 ,21 ,0 ,21 ,1,1,166 ,,,NA,,,indoor
1213,12131122,,0,Local,本地,,,"The Coming Society, Flat 2, LG 4, Kai Wong Commercial Building, 222 Queen's Road Central, Sheung Wan, Hong Kong",香港上環皇后大道丨22號啟煌商業大廈LG4/F 2室實現會社,,,BUSS,The Coming Society,Photography,攝影,n.a.,n.a.,Between Sunset and Sunrise,日落日出之間,n.a.,n.a.,n.a.,2012/10/26,2012/11/26,2012 ,10 ,0 ,100 ft. PARK,百呎公園,n.a.,n.a.,n.a.,n.a.,"Wailok, Janice Southpolep, South Ho","張偉樂,張頌庭,何兆南","Wailok, Janice Southpolep and South Ho explore the uncontrollability under manifested conditions and coincidences in the orderly everyday life in their works. In the process of creation, they examine the powerfulness and powerlessness of human. And associating with their life experiences, the process turns out to be therapeutic to them.Our life is full of fortuities. We call the accidental meetings of people and events coincidence. Things that we believe they are decided could be coincidences. Sunset and sunrise – natural phenomena that we expect day after day. From when does the sun accidentally set from the West but the East? And it happens every day? Repeated coincidences become permanence. What things are purely coincident in our daily life or are they only governed by certain laws, cycle and destiny? And what things are under our control as we believe?Wailok photographs images of shadows of tree leaves on different backgrounds. Through controlling the brightness and colour temperature in the process to create effects that human eyes can hardly distinguish. Wailok examines our sensitivity towards our surrounding and our cognitive ability. Since May 2009, Janice Southpolep has been shooting random imageries appeared in her daily life. Fortuitously, the series of photos is a reflection of her mental state. The accidental encountering of things seems planned; photographing has become her self-healing therapy. On photographs, South Ho draws narrow lines and tiny grids with pens of different colours to fill up the background. Because of the disharmony of the colouring materials, the brushstrokes become uneven, and colours merge and diffuse. The outcome becomes unpredictable. Ho experiments and experiences the unruliness even when things are under his control. The repeated experiment is a training for him.",張偉樂、張頌庭和何兆南透過作品探討在人類操控的環境中，一些不能控制的事情和結果，以及規律生活中事情的巧合。在創作的過程中，他們反覆思索人的力量與無力感，加上他們各自的經歷，探討和思考的過程變成對自己的治療。我們的日常生活裡充滿著偶然，人與事之間的相遇便是巧合。我們認為是冥冥中的事情，也可能只是巧合。日落和日出 ― 最恆常不過的自然現象。從何時起太陽巧合地從西方落下，而非東方？而且日復日？巧合不斷的重複，成為恆常。而我們的生活中，有多少事情是純粹的偶然，還是我們逃不過既有的定律、循環和命運？又有多少事情是如我們所想般可以控制？張偉樂拍攝了在不同背景上的樹葉倒影，在相片製作過程間，透過控制光的明暗與色溫，營造人類肉眼不能看出的視覺，探索人們對周邊事物的敏感度和認知能力。自2009年，張頌庭無間斷地隨意的拍下在生活中出現的瑣碎事。一系列隨心的照片卻成為了她的心靈寫照，偶然事物的出現變得像是早有安排，拍攝成為自我痊癒的方法。何兆南用顏色筆在現成的照片上，以線條和細格把背景填滿。由於上色物料的不協調，出現筆觸不一，顏色重疊、滲開，效果變得不可預料。何兆南探討和經歷在他控制範圍下不能控制的結果，重複的試驗也成為他個人的鍛鍊。,1 ,1 ,3 ,88 ,,,0,1 ,1 ,,1 ,,32 ,,,,,,,,,1,1,,,,#VALUE!,0 ,32 ,0 ,32 ,1 ,1 ,209 ,,,NA,,,indoor
1213,12131123,,0,Local,本地,,,"V13 Vodka Bar, G/F, 13 Old Bailey Street, SoHo, Central, Hong Kong",n.a.,,,BUSS,V13 Vodka Bar,Photography,攝影,n.a.,n.a.,"""Explore the Dark Side"" a solo iPhone photography show by Oscar Venhuis",n.a.,n.a.,n.a.,n.a.,2012/04/18,2012/05/14,2012 ,4 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Oscar Venhuis,n.a.,,"EXPLORE THE DARK SIDE

A black and white journey through Hong Kong

已經聽過很多說法：「相機只是工具，照片的內涵才是靈魂。」
這個道理應不用多辨。
可以帶給觀看者有多一重的想像，深一層的思考，這張照片的價值才會提升
於是這個有趣的攝影展便更值得一看。

由 Oscar Venhuis用他的隨身手機iphone，拍攝出他眼中的香港中環面貌
雖然每張相片都是你我皆熟悉的中環街景
但oscar卻令這些早已被香港人習以為常的景象添上新鮮的角度
用照片配上平面設計，延伸照片的閱讀性，是這個展覽作品最令人驚喜之處

每天被踏遍數千的石屎街，被oscar以一個新穎方法呈現出來
頓時覺得那補完又補的石屎街道，多了可愛味
中環恆生銀行總行對出的行人天橋，
摩登但格格不入的連上對面基乎空置的街市
在oscar的i phone內，卻又變得有如stanley kubrick太空漫遊的場景一樣

Oscar令中環看似不一樣，其實就如他所言：
“The impression of Hong Kong is that it is a fast-moving and manic city,” says Oscar, “however, my photos show a different side of Hong Kong. Amidst the hustle and bustle is a serene urban oasis. This On-The-Go collection invites the viewer rediscover the mystifying contours of Hong Kong.”

拍攝，從來都只是你和拍攝對象的關係，而非景深的遠近。
拍攝，從來都只是靠眼睛，而非靠鏡頭；",1 ,1 ,3 ,88 ,,,0,1,1,,1,,27 ,,,,,,,,,1,1,,,,#VALUE!,1 ,27 ,0 ,27 ,1,1,18 ,,,NA,,,
1213,12131125,,0,Local,本地,,,"Flanhardt Galerie und Aelier, 1/F, block B, Tai O Garden, Shek Tsai Po, Tai O, Lantau",n.a.,,,GAL,Flanhardt Galerie und Atelier,Photography,攝影,n.a.,n.a.,Bits + Pieces of Tai O,n.a.,n.a.,n.a.,n.a.,2012/10/01,2012/11/30,2012 ,10 ,0 ,Flanhardt Galerie und Atelier,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,6 ,88 ,,,0,1,1,,1,,61 ,,,,,,,,,1,2,,,,#VALUE!,1 ,61 ,0 ,61 ,1,1,184 ,,,NA,,,
1213,12131126,,0,Local,本地,,,"Picture This Gallery,Suite 1308, 13th Floor, 9 Queens Road Central, Hong Kong",n.a.,,,BUSS,Picture This Gallery,Photography,攝影,n.a.,n.a.,Palani Mohan- A Rus of Colour- Exhibition of photographs of Holi Festival,n.a.,n.a.,n.a.,n.a.,2012/05/10,2012/05/26,2012 ,5 ,0 ,Picture This Gallery,n.a.,n.a.,n.a.,n.a.,n.a.,Palani Mohan,n.a.,"In this exhibition, Palani Mohan captures the excitement of celebrations for the festival of Holi. Originating in north India and now celebrated across the country, Holi is a riot of colours. In the traditional towns where these images were made, bustling streets are filled with thousands of people chanting, dancing and throwing brightly coloured powder in exuberant scenes of devotion.",,1 ,1 ,3 ,88 ,,,0,1,1 ,,1,,17 ,,,,,,,,,1,1,,,,#VALUE!,0 ,17 ,0 ,17 ,1 ,1,40 ,,,NA,,,
1213,12131127,,0,Local,本地,,,"Picture This Gallery,Suite 1308, 13th Floor, 9 Queens Road Central, Hong Kong",n.a.,,,BUSS,Picture This Gallery,Photography,攝影,n.a.,n.a.,This Summer Show,n.a.,n.a.,n.a.,n.a.,2012/07/12,2012/08/31,2012 ,7 ,0 ,Picture This Gallery,n.a.,n.a.,n.a.,n.a.,n.a.,"KeesMetselaar, Eleanor Mccoll, Ron Yue, George Moy, Dominique Lauge",n.a.,,,1 ,1 ,3 ,88 ,,,0,1,1 ,,1,,51 ,,,,,,,,,1,1,,,,#VALUE!,0 ,51 ,0 ,51 ,1 ,1,103 ,,,NA,,,
1213,12131128,,0,Local,本地,,,"Picture This Gallery,Suite 1308, 13th Floor, 9 Queens Road Central, Hong Kong",n.a.,,,BUSS,Picture This Gallery,Photography,攝影,n.a.,n.a.,Michael Yamashita- Shangri-La-an exhibition of photographs along the tea road to Lhasa,n.a.,n.a.,n.a.,n.a.,2012/10/26,2012/11/17,2012 ,10 ,0 ,Picture This Gallery,n.a.,n.a.,n.a.,n.a.,n.a.,Michael Yamashita,n.a.,"SHANGRI-LA – the name of the utopian lamasery described by novelist James Hilton in his 1933 novel, Lost Horizon, summons visions of a magical city floating high above the earth, hidden away amidst towering mountains, where the secret of eternal peace, youth and happiness might be found. While many places have claimed the honor and the name, there is no doubt the mysterious kingdom of Tibet and its outlying regions in western China were Hilton’s inspiration for Shangri-La.",,1 ,1 ,3 ,88 ,,,0,1,1 ,,1,,23 ,,,,,,,,,1,1,,,,#VALUE!,0 ,23 ,0 ,23 ,1 ,1,209 ,,,NA,,,
1213,12131134,,0,Local,本地,,,"Amelia Johnson Contemporary, G/F 6 - 10 Shin Hing Street, Central, Hong Kong","香港中環善慶街6-10號G層, Amelia Johnson Contemporary",,,GAL,Amelia Johnson Contemporary,Photography,攝影,n.a.,n.a.,I Remember,我記得,n.a.,n.a.,n.a.,2012/06/07,2012/06/23,2012 ,6 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Liu XiaoFang,劉曉芳,Her first solo exhibition. ,,1 ,1 ,6 ,88 ,,,0,1,1,,1,,17 ,,,,,,,,,1,1,,,,#VALUE!,0 ,17 ,0 ,17 ,1,1,68 ,,,NA,,,indoor
1213,12131135,,0,Local,本地,,,"Amelia Johnson Contemporary, G/F 6 - 10 Shin Hing Street, Central, Hong Kong","香港中環善慶街6-10號G層, Amelia Johnson Contemporary",,,GAL,Amelia Johnson Contemporary,Photography,攝影,n.a.,n.a.,Garlands,花環,n.a.,n.a.,n.a.,2012/06/28,2012/07/28,2012 ,6 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Hiram To,Hiram To,,,1 ,1 ,6 ,88 ,,,0,1,1,,1,,31 ,,,,,,,,,1,2,,,,#VALUE!,0 ,31 ,0 ,31 ,1,1,89 ,,,NA,,,indoor
1213,12131136,,0,Local,本地,,,"Amelia Johnson Contemporary, G/F 6 - 10 Shin Hing Street, Central, Hong Kong","香港中環善慶街6-10號G層, Amelia Johnson Contemporary",,,GAL,Amelia Johnson Contemporary,Photography,攝影,n.a.,n.a.,On Form,On Form,n.a.,n.a.,n.a.,2012/12/06,2013/01/01,2012 ,12 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,David M Mitchell,David M Mitchell,David Mitchell 香港首次個人展覽,,1 ,1 ,6 ,88 ,,,0,1,1,,1,,27 ,,,,,,,,,1,8,,,,#VALUE!,0 ,27 ,0 ,27 ,1,1,250 ,,,NA,,,indoor
1213,12131137,,0,Local,本地,,,"AO: Vertical Art Space,3-13/F, Asia One Tower, 8 Fung Yip Street, Chai Wan, Hong Kong",柴灣豐業街8號宏亞大廈3至13樓AO: Vertical Art Space,,,GAL,AO: Vertical Art Space,Photography,攝影,n.a.,n.a.,"Liu Heung Shing’s Portrait of China, as seen by Chinese Photographers",劉香成看中國,n.a.,n.a.,n.a.,2012/07/05,2012/07/29,2012 ,7 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Liu Heung Shing,劉香成,,,1 ,1 ,6 ,3 ,,,0,1,1,,1,,25 ,,,,,,,,,1,2,,,,#VALUE!,1 ,25 ,0 ,25 ,1,1,96 ,,,NA,,,indoor
1213,12131138,,0,Local,本地,,,"AO: Vertical Art Space,3-13/F, Asia One Tower, 8 Fung Yip Street, Chai Wan, Hong Kong",柴灣豐業街8號宏亞大廈3至13樓AO: Vertical Art Space,,,GAL,AO: Vertical Art Space,Photography,攝影,Video,影像,"ABOUT US, ABOUT LIFE ,AND ABOUT THE CITY",關於人 ．關於生活 ． 關於城市,n.a.,n.a.,n.a.,2012/08/18,2012/09/14,2012 ,8 ,0 ,n.a.,n.a.,n.a.,n.a.,Rachel Ip,葉曉燕 ,"Lau Wai, Lau Chi Chung, South Ho, Gio Chung, Rraay Lai, Jeremy Jangord",劉衛、劉智聰、何兆南、鍾志豪、黎藝雄、Jeremy Jangord,,,1 ,1 ,6 ,3 ,,,1,1 ,1 ,,1 ,,28 ,,,,,,,,,1,5,,,,#VALUE!,0 ,28 ,0 ,28 ,1 ,1 ,140 ,,,NA,,,indoor
1213,12131139,,0,Local,本地,,,"AO: Vertical Art Space,3-13/F, Asia One Tower, 8 Fung Yip Street, Chai Wan, Hong Kong",柴灣豐業街8號宏亞大廈3至13樓AO: Vertical Art Space,,,GAL,AO: Vertical Art Space,Photography,攝影,n.a.,n.a.,Hong Kong Yesterday,昔日香港,n.a.,n.a.,n.a.,2012/10/03,2012/12/15,2012 ,10 ,0 ,n.a.,n.a.,n.a.,n.a.,Sarah Greene,Sarah Greene, Ho Fan,何藩,,,1 ,1 ,6,3 ,,,0,1,1,,1,,74 ,,,,,,,,,1,5,,,,#VALUE!,0 ,74 ,0 ,74 ,1,1,186 ,,,NA,,,indoor
1213,12131140,,0,Local,本地,,,"Art Beatus Gallery,50 Peel Street, G/F,Central, Hong Kong",香港中環卑利街50號Art Beatus Gallery,,,GAL,Art Beatus Gallery,Photography,攝影,n.a.,n.a.,Blue and White,藍與白,n.a.,n.a.,n.a.,2012/04/12,2012/05/04,2012 ,4 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Water Poon,Water Poon,,,1 ,1 ,6 ,88 ,,,0,1,1,,1,,23 ,,,,,,,,,1,1,,,,#VALUE!,0 ,23 ,0 ,23 ,1,1,12 ,,,NA,,,indoor
1213,12131142,,0,Local,本地,,,"Asia Fine Art,G/F, 14 Sik On Street, Off 99 Queen's Road East, Wan Chai, Hong Kong","Asia Fine Art,香港灣仔皇后大道東,適安街14號",,,GAL,Asia Fine Art Gallery,Photography,攝影,n.a.,n.a.,Dream Lands,夢之地,n.a.,n.a.,n.a.,2012/05/14,2012/06/20,2012 ,5 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Phyu Mon,Phyu Mon,,,1 ,1 ,6 ,88 ,,,0,1,1,,1,,38 ,,,,,,,,,1,5,,,,#VALUE!,0 ,38 ,0 ,38 ,1,1,44 ,,,NA,,,indoor
1213,12131144,,0,Local,本地,,,"Ben Brown Fine Arts, 301 Pedder Building,12 Pedder Street,Central, Hong Kong","Ben Brown Fine Arts,畢打街12號畢打行301",,,GAL,Ben Brown Fine Arts,Photography,攝影,Electronic Art,電子藝術,FLOATING SPRING,浮動的泉/春天,n.a.,n.a.,n.a.,2012/05/26,2012/07/14,2012 ,5 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Ye Linghan,葉凌翰,the first solo exhibition of works by Ye Linghan,,1 ,1 ,6 ,88 ,,,1,1,1,,1,,50 ,,,,,,,,,1,1,,,,#VALUE!,0 ,50 ,0 ,50 ,1,1,56 ,,,NA,,,indoor
